code,country,year,month,min,max,avg
005,Colorado,1926,Jan,9.60,34.00,21.80
005,Colorado,1927,Jan,13.80,40.70,27.20
005,Colorado,1928,Jan,13.60,40.90,27.20
005,Colorado,1929,Jan,8.60,33.10,20.80
005,Colorado,1930,Jan,1.30,26.80,14.00
005,Colorado,1931,Jan,10.40,38.30,24.40
005,Colorado,1932,Jan,6.50,30.40,18.40
005,Colorado,1933,Jan,10.40,37.60,24.00
005,Colorado,1934,Jan,16.10,42.50,29.30
005,Colorado,1935,Jan,14.70,43.30,29.00
005,Colorado,1936,Jan,11.50,35.80,23.60
005,Colorado,1937,Jan,-0.80,26.40,12.80
005,Colorado,1938,Jan,13.70,37.80,25.70
005,Colorado,1939,Jan,13.50,36.50,25.00
005,Colorado,1940,Jan,7.80,30.30,19.00
005,Colorado,1941,Jan,12.60,36.40,24.60
005,Colorado,1942,Jan,7.60,34.90,21.20
005,Colorado,1943,Jan,13.00,39.60,26.30
005,Colorado,1944,Jan,8.80,35.90,22.40
005,Colorado,1945,Jan,13.50,38.20,25.80
005,Colorado,1946,Jan,9.40,38.30,23.90
005,Colorado,1947,Jan,10.00,36.80,23.40
005,Colorado,1948,Jan,9.90,35.10,22.50
005,Colorado,1949,Jan,3.70,27.10,15.40
005,Colorado,1950,Jan,10.20,38.00,24.10
005,Colorado,1951,Jan,10.70,35.60,23.10
005,Colorado,1952,Jan,12.90,37.30,25.10
005,Colorado,1953,Jan,18.90,43.90,31.40
005,Colorado,1954,Jan,16.30,41.00,28.70
005,Colorado,1955,Jan,9.60,34.20,21.90
005,Colorado,1956,Jan,17.20,41.30,29.30
005,Colorado,1957,Jan,10.60,33.80,22.20
005,Colorado,1958,Jan,11.00,38.60,24.80
005,Colorado,1959,Jan,11.90,37.80,24.80
005,Colorado,1960,Jan,9.50,33.40,21.40
005,Colorado,1961,Jan,9.60,39.30,24.40
005,Colorado,1962,Jan,5.00,31.80,18.40
005,Colorado,1963,Jan,3.20,30.20,16.70
005,Colorado,1964,Jan,9.40,37.10,23.30
005,Colorado,1965,Jan,16.10,40.10,28.10
005,Colorado,1966,Jan,7.20,33.40,20.30
005,Colorado,1967,Jan,14.00,39.30,26.60
005,Colorado,1968,Jan,9.40,36.30,22.90
005,Colorado,1969,Jan,16.50,40.70,28.60
005,Colorado,1970,Jan,12.50,37.40,24.90
005,Colorado,1971,Jan,14.10,37.90,26.00
005,Colorado,1972,Jan,11.40,37.90,24.70
005,Colorado,1973,Jan,7.60,31.20,19.40
005,Colorado,1974,Jan,7.80,31.30,19.60
005,Colorado,1975,Jan,10.50,35.80,23.10
005,Colorado,1976,Jan,10.20,37.40,23.80
005,Colorado,1977,Jan,8.00,35.30,21.60
005,Colorado,1978,Jan,12.80,34.00,23.40
005,Colorado,1979,Jan,3.40,26.00,14.70
005,Colorado,1980,Jan,13.80,34.30,24.10
005,Colorado,1981,Jan,16.20,45.40,30.80
005,Colorado,1982,Jan,11.20,37.20,24.20
005,Colorado,1983,Jan,16.00,39.70,27.80
005,Colorado,1984,Jan,6.50,32.00,19.30
005,Colorado,1985,Jan,10.00,33.20,21.60
005,Colorado,1986,Jan,18.00,45.40,31.70
005,Colorado,1987,Jan,12.40,37.40,24.90
005,Colorado,1988,Jan,6.90,31.10,19.00
005,Colorado,1989,Jan,10.70,39.00,24.90
005,Colorado,1990,Jan,13.80,39.10,26.40
005,Colorado,1991,Jan,9.50,34.30,21.90
005,Colorado,1992,Jan,11.80,37.70,24.70
005,Colorado,1993,Jan,12.80,34.60,23.70
005,Colorado,1994,Jan,13.80,39.80,26.80
005,Colorado,1995,Jan,15.30,38.80,27.00
005,Colorado,1996,Jan,10.90,37.90,24.40
005,Colorado,1997,Jan,12.80,36.60,24.70
005,Colorado,1998,Jan,16.30,40.20,28.20
005,Colorado,1999,Jan,17.90,41.70,29.80
005,Colorado,2000,Jan,17.20,41.00,29.10
005,Colorado,2001,Jan,11.80,37.60,24.70
005,Colorado,2002,Jan,12.30,38.40,25.40
005,Colorado,2003,Jan,18.70,44.60,31.60
005,Colorado,2004,Jan,13.00,39.30,26.20
005,Colorado,2005,Jan,19.00,41.40,30.20
005,Colorado,2006,Jan,16.40,43.50,29.90
005,Colorado,2007,Jan,6.90,31.90,19.40
005,Colorado,2008,Jan,8.40,33.40,20.90
005,Colorado,2009,Jan,15.50,41.10,28.30
005,Colorado,2010,Jan,13.20,38.90,26.10
005,Colorado,2011,Jan,10.90,37.10,24.00
005,Colorado,2012,Jan,15.80,43.00,29.40
005,Colorado,2013,Jan,9.10,36.70,22.90
005,Colorado,2014,Jan,13.10,39.80,26.40
005,Colorado,2015,Jan,17.30,41.10,29.20
005,Colorado,2016,Jan,13.20,38.10,25.60
005,Colorado,2017,Jan,14.50,36.20,25.30
005,Colorado,2018,Jan,15.70,43.70,29.70
005,Colorado,2019,Jan,13.40,38.60,26.00
005,Colorado,2020,Jan,14.80,40.00,27.40
005,Colorado,2021,Jan,14.50,39.00,26.70
005,Colorado,2022,Jan,12.80,40.60,26.70
005,Colorado,2023,Jan,13.10,34.10,23.60
006,Connecticut,1895,Jan,13.70,31.80,22.80
006,Connecticut,1896,Jan,12.50,29.60,21.10
006,Connecticut,1897,Jan,15.40,33.60,24.50
006,Connecticut,1898,Jan,16.60,34.20,25.40
006,Connecticut,1899,Jan,14.40,34.80,24.60
006,Connecticut,1900,Jan,15.80,36.50,26.20
006,Connecticut,1901,Jan,15.50,33.30,24.40
006,Connecticut,1902,Jan,13.50,32.60,23.00
006,Connecticut,1903,Jan,15.90,34.40,25.20
006,Connecticut,1904,Jan,7.00,26.80,16.90
006,Connecticut,1905,Jan,12.20,30.30,21.20
006,Connecticut,1906,Jan,21.20,40.00,30.60
006,Connecticut,1907,Jan,14.80,34.50,24.60
006,Connecticut,1908,Jan,16.80,36.10,26.40
006,Connecticut,1909,Jan,18.10,36.40,27.20
006,Connecticut,1910,Jan,17.10,35.30,26.20
006,Connecticut,1911,Jan,18.80,36.90,27.90
006,Connecticut,1912,Jan,6.40,25.80,16.10
006,Connecticut,1913,Jan,24.40,44.00,34.20
006,Connecticut,1914,Jan,15.40,33.90,24.70
006,Connecticut,1915,Jan,19.60,36.30,28.00
006,Connecticut,1916,Jan,19.00,39.10,29.00
006,Connecticut,1917,Jan,16.30,35.00,25.60
006,Connecticut,1918,Jan,6.40,24.50,15.40
006,Connecticut,1919,Jan,20.10,37.60,28.90
006,Connecticut,1920,Jan,7.20,27.30,17.20
006,Connecticut,1921,Jan,16.30,37.40,26.80
006,Connecticut,1922,Jan,12.40,31.80,22.10
006,Connecticut,1923,Jan,12.30,31.00,21.60
006,Connecticut,1924,Jan,16.70,37.60,27.20
006,Connecticut,1925,Jan,12.00,32.00,22.00
006,Connecticut,1926,Jan,17.70,35.40,26.50
006,Connecticut,1927,Jan,15.70,33.60,24.60
006,Connecticut,1928,Jan,18.90,37.00,27.90
006,Connecticut,1929,Jan,14.90,33.70,24.30
006,Connecticut,1930,Jan,17.80,35.40,26.60
006,Connecticut,1931,Jan,15.90,34.20,25.10
006,Connecticut,1932,Jan,27.40,44.00,35.70
006,Connecticut,1933,Jan,24.40,42.60,33.50
006,Connecticut,1934,Jan,18.70,36.60,27.70
006,Connecticut,1935,Jan,12.40,31.40,21.90
006,Connecticut,1936,Jan,15.20,32.00,23.60
006,Connecticut,1937,Jan,24.80,42.50,33.70
006,Connecticut,1938,Jan,15.30,33.70,24.50
006,Connecticut,1939,Jan,16.40,33.20,24.80
006,Connecticut,1940,Jan,9.70,26.50,18.10
006,Connecticut,1941,Jan,15.00,30.30,22.60
006,Connecticut,1942,Jan,14.40,33.00,23.70
006,Connecticut,1943,Jan,15.30,31.10,23.20
006,Connecticut,1944,Jan,18.90,35.30,27.10
006,Connecticut,1945,Jan,10.10,28.80,19.40
006,Connecticut,1946,Jan,17.10,35.00,26.00
006,Connecticut,1947,Jan,19.90,39.10,29.50
006,Connecticut,1948,Jan,9.60,28.40,19.00
006,Connecticut,1949,Jan,24.10,39.80,32.00
006,Connecticut,1950,Jan,24.70,42.10,33.40
006,Connecticut,1951,Jan,20.40,38.70,29.60
006,Connecticut,1952,Jan,20.50,38.00,29.20
006,Connecticut,1953,Jan,22.90,39.20,31.00
006,Connecticut,1954,Jan,14.60,32.50,23.60
006,Connecticut,1955,Jan,16.80,32.80,24.80
006,Connecticut,1956,Jan,20.50,33.50,27.00
006,Connecticut,1957,Jan,10.90,30.30,20.60
006,Connecticut,1958,Jan,18.30,33.80,26.00
006,Connecticut,1959,Jan,15.80,34.60,25.20
006,Connecticut,1960,Jan,18.30,35.00,26.60
006,Connecticut,1961,Jan,8.60,30.00,19.30
006,Connecticut,1962,Jan,16.20,35.20,25.70
006,Connecticut,1963,Jan,14.40,33.00,23.70
006,Connecticut,1964,Jan,17.60,36.80,27.20
006,Connecticut,1965,Jan,12.60,31.60,22.10
006,Connecticut,1966,Jan,16.80,33.40,25.10
006,Connecticut,1967,Jan,22.30,39.20,30.80
006,Connecticut,1968,Jan,11.50,30.00,20.80
006,Connecticut,1969,Jan,16.70,32.60,24.60
006,Connecticut,1970,Jan,7.60,27.30,17.50
006,Connecticut,1971,Jan,9.80,30.30,20.00
006,Connecticut,1972,Jan,18.00,37.60,27.80
006,Connecticut,1973,Jan,19.20,38.30,28.70
006,Connecticut,1974,Jan,18.60,37.00,27.80
006,Connecticut,1975,Jan,22.00,39.00,30.50
006,Connecticut,1976,Jan,11.80,30.50,21.20
006,Connecticut,1977,Jan,7.80,26.80,17.30
006,Connecticut,1978,Jan,14.60,32.00,23.30
006,Connecticut,1979,Jan,19.60,34.60,27.10
006,Connecticut,1980,Jan,19.20,35.90,27.50
006,Connecticut,1981,Jan,7.70,27.80,17.70
006,Connecticut,1982,Jan,7.60,27.90,17.80
006,Connecticut,1983,Jan,18.60,35.40,27.00
006,Connecticut,1984,Jan,13.40,31.70,22.50
006,Connecticut,1985,Jan,13.20,30.50,21.80
006,Connecticut,1986,Jan,18.00,36.80,27.40
006,Connecticut,1987,Jan,16.70,34.30,25.50
006,Connecticut,1988,Jan,12.00,32.80,22.40
006,Connecticut,1989,Jan,20.80,39.40,30.10
006,Connecticut,1990,Jan,26.20,42.30,34.30
006,Connecticut,1991,Jan,17.30,36.10,26.70
006,Connecticut,1992,Jan,19.30,37.40,28.30
006,Connecticut,1993,Jan,21.20,37.40,29.30
006,Connecticut,1994,Jan,8.30,29.20,18.70
006,Connecticut,1995,Jan,25.00,39.60,32.30
006,Connecticut,1996,Jan,15.80,34.60,25.20
006,Connecticut,1997,Jan,18.10,35.70,26.90
006,Connecticut,1998,Jan,25.70,40.40,33.10
006,Connecticut,1999,Jan,17.60,37.20,27.40
006,Connecticut,2000,Jan,15.10,34.10,24.60
006,Connecticut,2001,Jan,16.00,35.70,25.80
006,Connecticut,2002,Jan,24.70,41.90,33.30
006,Connecticut,2003,Jan,13.50,29.20,21.40
006,Connecticut,2004,Jan,10.50,26.90,18.70
006,Connecticut,2005,Jan,15.80,32.80,24.30
006,Connecticut,2006,Jan,24.60,42.70,33.70
006,Connecticut,2007,Jan,22.90,39.60,31.30
006,Connecticut,2008,Jan,20.60,38.80,29.70
006,Connecticut,2009,Jan,12.00,30.10,21.00
006,Connecticut,2010,Jan,19.00,35.00,27.00
006,Connecticut,2011,Jan,13.90,32.40,23.20
006,Connecticut,2012,Jan,22.70,40.60,31.70
006,Connecticut,2013,Jan,20.20,37.40,28.80
006,Connecticut,2014,Jan,14.20,33.00,23.60
006,Connecticut,2015,Jan,14.20,32.40,23.30
006,Connecticut,2016,Jan,20.90,38.50,29.70
006,Connecticut,2017,Jan,25.40,40.10,32.70
006,Connecticut,2018,Jan,16.30,34.60,25.40
006,Connecticut,2019,Jan,18.30,35.80,27.00
006,Connecticut,2020,Jan,24.60,41.50,33.00
006,Connecticut,2021,Jan,21.80,36.50,29.20
006,Connecticut,2022,Jan,14.50,34.00,24.20
006,Connecticut,2023,Jan,30.20,44.00,37.10
007,Delaware,1895,Jan,22.40,39.80,31.10
007,Delaware,1896,Jan,23.40,39.50,31.40
007,Delaware,1897,Jan,21.60,39.00,30.30
007,Delaware,1898,Jan,27.40,43.80,35.60
007,Delaware,1899,Jan,22.60,42.30,32.40
007,Delaware,1900,Jan,24.50,43.30,33.90
007,Delaware,1901,Jan,24.70,40.80,32.80
007,Delaware,1902,Jan,21.80,38.70,30.20
007,Delaware,1903,Jan,23.80,40.00,31.90
007,Delaware,1904,Jan,18.10,35.70,26.90
007,Delaware,1905,Jan,19.10,38.00,28.50
007,Delaware,1906,Jan,30.40,47.10,38.80
007,Delaware,1907,Jan,26.00,45.10,35.60
007,Delaware,1908,Jan,24.40,41.80,33.10
007,Delaware,1909,Jan,26.90,45.00,35.90
007,Delaware,1910,Jan,23.50,40.10,31.80
007,Delaware,1911,Jan,28.00,45.40,36.70
007,Delaware,1912,Jan,15.80,33.40,24.60
007,Delaware,1913,Jan,32.70,52.40,42.50
007,Delaware,1914,Jan,27.30,44.20,35.80
007,Delaware,1915,Jan,26.80,43.40,35.10
007,Delaware,1916,Jan,28.40,47.90,38.10
007,Delaware,1917,Jan,24.90,42.60,33.80
007,Delaware,1918,Jan,13.70,29.90,21.80
007,Delaware,1919,Jan,26.20,44.90,35.60
007,Delaware,1920,Jan,19.50,35.00,27.20
007,Delaware,1921,Jan,26.60,45.00,35.80
007,Delaware,1922,Jan,21.90,37.90,29.90
007,Delaware,1923,Jan,26.80,43.20,35.00
007,Delaware,1924,Jan,23.50,45.10,34.30
007,Delaware,1925,Jan,23.30,40.30,31.80
007,Delaware,1926,Jan,23.40,41.70,32.60
007,Delaware,1927,Jan,23.70,41.00,32.40
007,Delaware,1928,Jan,23.10,44.30,33.70
007,Delaware,1929,Jan,24.00,42.60,33.30
007,Delaware,1930,Jan,26.60,42.90,34.80
007,Delaware,1931,Jan,25.50,43.20,34.40
007,Delaware,1932,Jan,36.10,52.90,44.50
007,Delaware,1933,Jan,31.30,50.30,40.80
007,Delaware,1934,Jan,27.40,46.10,36.80
007,Delaware,1935,Jan,22.60,40.50,31.50
007,Delaware,1936,Jan,20.30,37.40,28.80
007,Delaware,1937,Jan,35.10,50.00,42.50
007,Delaware,1938,Jan,25.30,41.60,33.50
007,Delaware,1939,Jan,25.50,43.10,34.30
007,Delaware,1940,Jan,12.50,30.80,21.70
007,Delaware,1941,Jan,25.00,39.30,32.20
007,Delaware,1942,Jan,22.00,40.80,31.40
007,Delaware,1943,Jan,25.60,42.10,33.90
007,Delaware,1944,Jan,25.80,43.10,34.50
007,Delaware,1945,Jan,21.00,36.00,28.50
007,Delaware,1946,Jan,26.10,43.90,35.00
007,Delaware,1947,Jan,30.80,49.20,40.00
007,Delaware,1948,Jan,18.70,34.30,26.50
007,Delaware,1949,Jan,32.20,49.60,40.90
007,Delaware,1950,Jan,35.00,55.10,45.10
007,Delaware,1951,Jan,27.00,46.40,36.70
007,Delaware,1952,Jan,28.90,46.40,37.70
007,Delaware,1953,Jan,30.90,47.40,39.20
007,Delaware,1954,Jan,24.20,42.60,33.40
007,Delaware,1955,Jan,23.90,39.70,31.80
007,Delaware,1956,Jan,24.20,38.50,31.30
007,Delaware,1957,Jan,21.70,38.40,30.00
007,Delaware,1958,Jan,23.20,38.80,31.00
007,Delaware,1959,Jan,22.00,42.20,32.10
007,Delaware,1960,Jan,28.00,42.70,35.40
007,Delaware,1961,Jan,17.50,36.50,27.00
007,Delaware,1962,Jan,23.50,42.30,32.90
007,Delaware,1963,Jan,21.20,39.10,30.20
007,Delaware,1964,Jan,24.30,44.50,34.40
007,Delaware,1965,Jan,21.50,40.40,30.90
007,Delaware,1966,Jan,22.30,37.50,29.90
007,Delaware,1967,Jan,28.50,46.80,37.60
007,Delaware,1968,Jan,20.00,37.80,28.90
007,Delaware,1969,Jan,23.20,38.90,31.10
007,Delaware,1970,Jan,17.10,35.10,26.10
007,Delaware,1971,Jan,20.60,37.40,29.00
007,Delaware,1972,Jan,27.70,44.50,36.10
007,Delaware,1973,Jan,26.00,44.00,35.00
007,Delaware,1974,Jan,30.00,47.00,38.50
007,Delaware,1975,Jan,28.60,47.10,37.80
007,Delaware,1976,Jan,21.70,39.20,30.40
007,Delaware,1977,Jan,13.70,30.70,22.20
007,Delaware,1978,Jan,22.10,37.20,29.60
007,Delaware,1979,Jan,24.60,41.90,33.20
007,Delaware,1980,Jan,25.70,40.70,33.20
007,Delaware,1981,Jan,18.80,35.40,27.00
007,Delaware,1982,Jan,17.50,35.20,26.30
007,Delaware,1983,Jan,26.80,42.30,34.60
007,Delaware,1984,Jan,20.30,36.40,28.30
007,Delaware,1985,Jan,20.10,36.50,28.30
007,Delaware,1986,Jan,23.80,43.00,33.40
007,Delaware,1987,Jan,24.20,39.30,31.80
007,Delaware,1988,Jan,19.80,37.60,28.70
007,Delaware,1989,Jan,28.80,46.40,37.60
007,Delaware,1990,Jan,32.10,50.90,41.50
007,Delaware,1991,Jan,26.80,44.90,35.80
007,Delaware,1992,Jan,26.80,45.30,36.10
007,Delaware,1993,Jan,30.40,45.90,38.10
007,Delaware,1994,Jan,19.60,36.40,28.00
007,Delaware,1995,Jan,30.80,45.70,38.20
007,Delaware,1996,Jan,24.00,41.30,32.60
007,Delaware,1997,Jan,25.40,42.80,34.10
007,Delaware,1998,Jan,33.10,50.00,41.60
007,Delaware,1999,Jan,27.70,48.40,38.10
007,Delaware,2000,Jan,23.80,42.80,33.30
007,Delaware,2001,Jan,24.70,41.40,33.10
007,Delaware,2002,Jan,31.40,48.70,40.00
007,Delaware,2003,Jan,21.90,37.40,29.60
007,Delaware,2004,Jan,20.80,36.90,28.80
007,Delaware,2005,Jan,25.80,42.80,34.30
007,Delaware,2006,Jan,32.60,51.60,42.10
007,Delaware,2007,Jan,31.10,49.10,40.10
007,Delaware,2008,Jan,27.80,45.60,36.70
007,Delaware,2009,Jan,22.50,38.90,30.70
007,Delaware,2010,Jan,25.50,41.20,33.40
007,Delaware,2011,Jan,22.80,37.80,30.30
007,Delaware,2012,Jan,29.20,49.40,39.30
007,Delaware,2013,Jan,28.80,45.90,37.40
007,Delaware,2014,Jan,19.70,40.30,30.00
007,Delaware,2015,Jan,24.00,40.10,32.10
007,Delaware,2016,Jan,25.00,43.70,34.30
007,Delaware,2017,Jan,32.00,46.20,39.10
007,Delaware,2018,Jan,23.20,42.40,32.80
007,Delaware,2019,Jan,26.50,44.10,35.30
007,Delaware,2020,Jan,31.30,49.00,40.20
007,Delaware,2021,Jan,28.50,43.80,36.20
007,Delaware,2022,Jan,22.60,40.70,31.60
007,Delaware,2023,Jan,34.40,51.90,43.10
008,Florida,1895,Jan,46.50,68.60,57.60
008,Florida,1896,Jan,43.70,64.50,54.10
008,Florida,1897,Jan,42.50,65.10,53.80
008,Florida,1898,Jan,47.60,71.70,59.60
008,Florida,1899,Jan,48.80,68.60,58.70
008,Florida,1900,Jan,44.10,65.60,54.90
008,Florida,1901,Jan,44.40,68.40,56.40
008,Florida,1902,Jan,41.50,66.60,54.00
008,Florida,1903,Jan,46.60,66.30,56.50
008,Florida,1904,Jan,43.20,65.50,54.40
008,Florida,1905,Jan,39.90,63.90,51.90
008,Florida,1906,Jan,47.60,67.50,57.50
008,Florida,1907,Jan,50.40,74.60,62.50
008,Florida,1908,Jan,45.00,67.20,56.10
008,Florida,1909,Jan,50.80,72.00,61.40
008,Florida,1910,Jan,42.80,67.50,55.10
008,Florida,1911,Jan,48.50,71.80,60.10
008,Florida,1912,Jan,45.80,66.10,55.90
008,Florida,1913,Jan,54.30,74.00,64.10
008,Florida,1914,Jan,45.10,67.20,56.10
008,Florida,1915,Jan,46.40,65.20,55.80
008,Florida,1916,Jan,53.10,73.60,63.40
008,Florida,1917,Jan,50.80,73.00,61.90
008,Florida,1918,Jan,39.00,63.60,51.30
008,Florida,1919,Jan,45.20,66.70,55.90
008,Florida,1920,Jan,47.90,70.30,59.10
008,Florida,1921,Jan,47.60,71.10,59.30
008,Florida,1922,Jan,46.50,67.50,57.00
008,Florida,1923,Jan,48.00,71.70,59.90
008,Florida,1924,Jan,47.20,67.80,57.50
008,Florida,1925,Jan,52.40,70.80,61.60
008,Florida,1926,Jan,45.60,65.60,55.60
008,Florida,1927,Jan,45.00,69.30,57.10
008,Florida,1928,Jan,42.30,66.30,54.30
008,Florida,1929,Jan,49.40,71.60,60.50
008,Florida,1930,Jan,49.10,70.90,60.00
008,Florida,1931,Jan,43.20,65.10,54.10
008,Florida,1932,Jan,52.80,74.50,63.60
008,Florida,1933,Jan,50.10,71.20,60.70
008,Florida,1934,Jan,47.80,70.30,59.00
008,Florida,1935,Jan,46.20,69.70,57.90
008,Florida,1936,Jan,46.70,68.80,57.70
008,Florida,1937,Jan,58.80,77.20,68.00
008,Florida,1938,Jan,46.30,68.20,57.20
008,Florida,1939,Jan,47.10,71.60,59.30
008,Florida,1940,Jan,36.40,60.00,48.20
008,Florida,1941,Jan,44.80,67.70,56.30
008,Florida,1942,Jan,42.80,67.30,55.10
008,Florida,1943,Jan,47.50,71.40,59.40
008,Florida,1944,Jan,43.70,68.00,55.80
008,Florida,1945,Jan,44.80,68.10,56.40
008,Florida,1946,Jan,48.50,70.00,59.30
008,Florida,1947,Jan,54.80,75.00,64.90
008,Florida,1948,Jan,43.80,66.20,55.00
008,Florida,1949,Jan,51.90,74.80,63.40
008,Florida,1950,Jan,55.80,77.40,66.60
008,Florida,1951,Jan,45.00,69.80,57.40
008,Florida,1952,Jan,49.40,72.70,61.10
008,Florida,1953,Jan,47.30,69.80,58.50
008,Florida,1954,Jan,48.10,71.20,59.60
008,Florida,1955,Jan,44.20,68.10,56.20
008,Florida,1956,Jan,40.40,65.50,53.00
008,Florida,1957,Jan,50.60,73.40,62.00
008,Florida,1958,Jan,40.90,61.30,51.10
008,Florida,1959,Jan,44.60,67.30,56.00
008,Florida,1960,Jan,45.70,68.60,57.10
008,Florida,1961,Jan,42.80,64.70,53.80
008,Florida,1962,Jan,45.90,68.70,57.30
008,Florida,1963,Jan,44.50,67.50,56.00
008,Florida,1964,Jan,45.70,66.20,55.90
008,Florida,1965,Jan,45.90,69.40,57.60
008,Florida,1966,Jan,44.80,64.60,54.70
008,Florida,1967,Jan,48.60,70.90,59.80
008,Florida,1968,Jan,45.10,68.40,56.80
008,Florida,1969,Jan,45.90,67.80,56.90
008,Florida,1970,Jan,41.90,62.40,52.10
008,Florida,1971,Jan,45.50,69.50,57.50
008,Florida,1972,Jan,53.70,74.50,64.10
008,Florida,1973,Jan,48.00,69.00,58.50
008,Florida,1974,Jan,58.30,78.30,68.30
008,Florida,1975,Jan,50.90,73.50,62.20
008,Florida,1976,Jan,40.90,67.00,53.90
008,Florida,1977,Jan,37.80,60.80,49.30
008,Florida,1978,Jan,41.40,62.60,52.00
008,Florida,1979,Jan,43.00,65.60,54.30
008,Florida,1980,Jan,47.10,69.10,58.10
008,Florida,1981,Jan,35.00,63.20,49.10
008,Florida,1982,Jan,44.60,69.90,57.20
008,Florida,1983,Jan,44.30,65.70,55.00
008,Florida,1984,Jan,44.80,65.90,55.40
008,Florida,1985,Jan,39.60,65.40,52.50
008,Florida,1986,Jan,44.80,68.00,56.40
008,Florida,1987,Jan,44.90,67.40,56.20
008,Florida,1988,Jan,44.80,64.80,54.80
008,Florida,1989,Jan,52.30,75.40,63.90
008,Florida,1990,Jan,50.60,74.50,62.60
008,Florida,1991,Jan,52.60,71.30,62.00
008,Florida,1992,Jan,45.30,67.50,56.40
008,Florida,1993,Jan,54.50,72.60,63.50
008,Florida,1994,Jan,46.10,67.50,56.80
008,Florida,1995,Jan,45.40,67.80,56.60
008,Florida,1996,Jan,44.30,68.80,56.60
008,Florida,1997,Jan,47.90,70.80,59.40
008,Florida,1998,Jan,50.40,70.60,60.50
008,Florida,1999,Jan,48.60,72.80,60.70
008,Florida,2000,Jan,46.50,70.40,58.40
008,Florida,2001,Jan,39.70,66.30,53.00
008,Florida,2002,Jan,48.10,70.40,59.30
008,Florida,2003,Jan,39.30,65.00,52.20
008,Florida,2004,Jan,44.40,69.20,56.80
008,Florida,2005,Jan,49.20,70.90,60.00
008,Florida,2006,Jan,49.10,72.50,60.80
008,Florida,2007,Jan,51.40,71.30,61.30
008,Florida,2008,Jan,47.30,69.20,58.30
008,Florida,2009,Jan,45.00,69.50,57.20
008,Florida,2010,Jan,40.90,64.10,52.50
008,Florida,2011,Jan,43.30,66.40,54.90
008,Florida,2012,Jan,46.50,72.10,59.30
008,Florida,2013,Jan,53.20,74.70,64.00
008,Florida,2014,Jan,43.50,65.40,54.50
008,Florida,2015,Jan,48.10,69.10,58.60
008,Florida,2016,Jan,47.20,66.60,56.90
008,Florida,2017,Jan,51.40,74.20,62.80
008,Florida,2018,Jan,44.10,65.90,55.00
008,Florida,2019,Jan,47.20,69.50,58.40
008,Florida,2020,Jan,50.80,72.70,61.80
008,Florida,2021,Jan,48.00,69.40,58.70
008,Florida,2022,Jan,46.50,68.70,57.60
008,Florida,2023,Jan,49.50,73.90,61.70
009,Georgia,1895,Jan,35.40,54.40,44.90
009,Georgia,1896,Jan,34.40,53.40,43.90
009,Georgia,1897,Jan,32.50,53.30,42.90
009,Georgia,1898,Jan,39.30,60.00,49.70
009,Georgia,1899,Jan,35.20,55.50,45.40
009,Georgia,1900,Jan,32.70,55.40,44.10
009,Georgia,1901,Jan,33.90,56.90,45.40
009,Georgia,1902,Jan,31.40,55.40,43.40
009,Georgia,1903,Jan,33.80,53.60,43.70
009,Georgia,1904,Jan,29.70,51.90,40.80
009,Georgia,1905,Jan,28.40,51.90,40.20
009,Georgia,1906,Jan,37.00,56.50,46.80
009,Georgia,1907,Jan,42.40,65.10,53.70
009,Georgia,1908,Jan,33.20,54.60,43.90
009,Georgia,1909,Jan,39.40,61.10,50.30
009,Georgia,1910,Jan,32.30,56.80,44.60
009,Georgia,1911,Jan,37.40,61.20,49.30
009,Georgia,1912,Jan,30.70,50.80,40.80
009,Georgia,1913,Jan,42.20,62.70,52.40
009,Georgia,1914,Jan,34.40,57.50,46.00
009,Georgia,1915,Jan,34.10,54.40,44.30
009,Georgia,1916,Jan,41.30,62.90,52.10
009,Georgia,1917,Jan,40.00,60.40,50.20
009,Georgia,1918,Jan,27.00,48.80,37.90
009,Georgia,1919,Jan,33.90,57.50,45.70
009,Georgia,1920,Jan,37.10,57.90,47.50
009,Georgia,1921,Jan,37.10,60.20,48.60
009,Georgia,1922,Jan,36.00,55.10,45.60
009,Georgia,1923,Jan,38.10,62.20,50.10
009,Georgia,1924,Jan,31.00,54.70,42.80
009,Georgia,1925,Jan,37.40,57.20,47.30
009,Georgia,1926,Jan,34.70,53.50,44.10
009,Georgia,1927,Jan,34.80,59.30,47.00
009,Georgia,1928,Jan,32.30,57.00,44.70
009,Georgia,1929,Jan,37.40,60.10,48.80
009,Georgia,1930,Jan,36.00,57.80,46.90
009,Georgia,1931,Jan,32.80,55.60,44.20
009,Georgia,1932,Jan,43.30,64.90,54.10
009,Georgia,1933,Jan,41.20,62.50,51.80
009,Georgia,1934,Jan,37.50,59.10,48.30
009,Georgia,1935,Jan,36.40,58.60,47.50
009,Georgia,1936,Jan,31.90,54.60,43.30
009,Georgia,1937,Jan,49.50,65.60,57.60
009,Georgia,1938,Jan,36.00,56.80,46.40
009,Georgia,1939,Jan,36.70,60.80,48.80
009,Georgia,1940,Jan,23.30,45.10,34.20
009,Georgia,1941,Jan,34.60,58.10,46.40
009,Georgia,1942,Jan,32.20,57.10,44.70
009,Georgia,1943,Jan,37.50,59.80,48.60
009,Georgia,1944,Jan,34.60,57.20,45.90
009,Georgia,1945,Jan,33.90,57.10,45.50
009,Georgia,1946,Jan,37.10,58.10,47.60
